# Nuss Fermi surface
# The paper only says there is a 4x4 wannier matrix
# with weird bases and all that.
#
# Note that their c is really a in Nigel's terms.
#
# Units are Angstrom^-1.

kb ka
0.26462075787776973, 0.16647440475734743
0.26426900253775987, 0.1637053738908071
0.2653861514416803, 0.17343861254239615
0.2653633524844574, 0.16910070207406605
0.2653633524844574, 0.1614073637386783
0.2651581618694516, 0.15915931032898709
0.2651581618694516, 0.15722348655953075
0.2659886953111418, 0.1793917910162081
0.26584213058613765, 0.17664417018214104
0.26584213058613765, 0.17514546790901356
0.26604732120114344, 0.15521272767641806
0.26584213058613765, 0.15291471752428923
0.26584213058613765, 0.1509788937548329
0.26667266402782774, 0.18588616753309387
0.26652609930282367, 0.18313854669902682
0.26652609930282367, 0.18163984442589934
0.2667312899178294, 0.14901809161415777
0.26652609930282367, 0.14667012471959137
0.26652609930282367, 0.14473430095013504
0.26735663274451377, 0.19223781050015798
0.26721006801950964, 0.1895080313598186
0.26721006801950964, 0.18800932908669113
0.26721006801950964, 0.14242380161239684
0.2670048774045039, 0.14017574820270562
0.26789403673619566, 0.1985418756172815
0.26789403673619566, 0.19612729973279835
0.26823602109453865, 0.1944620749848789
0.26789403673619566, 0.13830237036129625
0.26789403673619566, 0.13630410066379295
0.26768884612118987, 0.1340810256253205
0.2688059950251104, 0.20570234203333507
0.2685780054528817, 0.20312124367405993
0.2685780054528817, 0.20112297397655662
0.2685780054528817, 0.13218266941269238
0.2685780054528817, 0.13018439971518905
0.2683728148378759, 0.12793634630549783
0.2694085388945718, 0.20965130357840112
0.2692619741695677, 0.2069928912129726
0.26823602109453865, 0.14442207130990015
0.2692619741695677, 0.1260629684640885
0.2692619741695677, 0.12406469876658516
0.2692619741695677, 0.12206642906908186
0.27017393245848237, 0.21319585339897246
0.27015113350125947, 0.11994326751548459
0.2699459428862537, 0.11769521410579337
0.2707764763279438, 0.21714481494403853
0.2706299116029397, 0.21461129443470398
0.2696039585279107, 0.19962427170342914
0.2708351022179455, 0.11554707418097729
