# nr_ka = 1008
# fs_points = 28
# t_diff = 6.8e-14 s
# back_L = 1e-09 m
# t_end = 2e-12 s
# dt0fact = 10
# err_frac = 1e-11
# nuss FS = True
# bs_type = 2 (default 1)
# Time taken 77100 s
# Errors are absolute
# Field in Tesla, rest in SI for conductivity so 1/Ohm/m

B Sbb dSbb Saa dSaa Sab dSab
0, 255657.29772865842, 2.0457238878125863e-06, 3179.166379660034, 0.03040084222214556, 2.5349255963873905e-10, 8.10479144449014e-10
5, 255657.29753415717, 4.183155728984079e-06, 3177.6178550152254, 0.47222952250879413, -0.690998404144663, 0.0001307483536157711
10, 255657.29696190258, 7.4192631388910255e-06, 3174.0000803124562, 0.9722537506931025, -1.3803968841962704, 0.0005099300075096652
15, 255657.29600852937, 7.775836459625693e-06, 3168.3272963882805, 1.4676152828512734, -2.0668556428556495, 0.0011342561566988587
20, 255657.29468728797, 9.625861927048887e-06, 3160.62166486832, 1.9563048148112545, -2.7490541721707347, 0.001998466267506072
20, 255657.29468728797, 9.625861927048887e-06, 3160.62166486832, 1.9563048148112545, -2.7490541721707347, 0.001998466267506072
25, 255657.29298927, 8.760426432626336e-06, 3150.9130538062714, 2.436379878242685, -3.4256997813099384, 0.003095596166850633
30, 255657.29093490558, 8.288210765389453e-06, 3139.2387540389122, 2.9059856213539823, -4.09553546795193, 0.004416932031894686
35, 255657.28852710503, 8.416096398967082e-06, 3125.6431115564806, 3.3633545385874166, -4.757347493306622, 0.005952187008854581
40, 255657.28576953238, 5.9966807264072165e-06, 3110.1771431497914, 3.8068622793647844, -5.409972308023917, 0.00768964852310746
50, 255657.27926337777, 7.405371542970494e-06, 3073.8686670029265, 4.6463658071318985, -6.683294363649661, 0.011718165549895895
60, 255657.2715098852, 2.3550186451734308e-05, 3030.8356135653908, 5.414125139460041, -7.907418921621594, 0.016386416326269544
70, 255657.26261460906, 5.034234069179464e-05, 2981.672808978161, 6.102228775518711, -9.075392919951607, 0.021566791785963706
80, 255657.25269628759, 8.227623476954831e-05, 2927.028397150611, 6.705300202060968, -10.181483343448992, 0.02712593920367602
90, 255657.24187498773, 0.0001222601231724408, 2867.584398777471, 7.220456096354708, -11.22121692175713, 0.03293052608563411
100, 255657.23027662665, 0.00016980977927679694, 2804.0380278630855, 7.647141733871915, -12.191372340012244, 0.03885229342096805
300, 255656.97910973575, 0.0015503192154484328, 1455.7909414925834, 5.365385936110971, -18.97837470585801, 0.09391201960921436
500, 255656.84248188962, 0.001944282963616073, 743.655331282177, 1.6303688365755573, -16.147756077747932, 0.06807085624326412
1000, 255656.74088290104, 0.0014774521993589443, 226.3976317489258, 0.306270298384831, -9.814093529473379, 0.025226993447469866
2000, 255656.70747773082, 0.0008382290422642633, 60.09594537263609, 0.38303957581775677, -5.190054418454154, 0.007087885205740149
4000, 255656.69826015315, 0.0004391169341363048, 15.368196593673606, 0.22462641384359489, -2.633897460192076, 0.0018393772334211872
6000, 255656.69647090803, 0.00030102781965065837, 6.903203289386575, 0.154015348513616, -1.7609957567491277, 0.000828092687577695
8000, 255656.69580891778, 0.00022874866818186495, 3.9170703428899327, 0.11664669432022194, -1.3221270986365892, 0.0004701512223139342
10000, 255656.69549460046, 0.00018682182925924403, 2.5273626735351975, 0.09374500240049312, -1.0582302071204681, 0.00030323760126879873
