# nr_ka = 256
# fs_points = 32
# t_diff = 1e-14 s
# back_L = 1e-09 m
# t_end = 5e-13 s
# dt0fact = 10
# err_frac = 1e-10
# nuss FS = 2
# bs_type = 1 (default 1)
# Time taken 1675 s
# Errors are absolute
# Field in Tesla, rest in SI for conductivity so 1/Ohm/m

B Sbb dSbb Saa dSaa Sab dSab
0.0, 255657.25252840004, 0.009400892875447809, 306875.2482869347, 589.1740130749582, -4.794684548111158e-10, 4.009214430282136e-09
5.0, 255657.25252954612, 0.009364630185094671, 306820.7688154777, 589.1311717907386, -1.3455549411729821e-06, 0.007708318662003921
10.0, 255657.2525294715, 0.0093199082010574, 306736.2788783558, 589.041781831171, -9.884709602286473e-07, 0.015373212417838558
15.0, 255657.25253115597, 0.009250872434954734, 306621.83687680063, 588.9059173285408, 4.6707585379292863e-07, 0.022962795119741718
20.0, 255657.25253099884, 0.00922737144798153, 306477.51947370975, 588.7236807811224, 3.8618319286406e-07, 0.030493762640101323
25.0, 255657.25253053533, 0.009062281130864174, 306303.4214741879, 590.4389637644516, 2.7876567359956843e-07, 0.03783544075933715
30.0, 255657.2525340683, 0.008896880169717656, 306099.6556816271, 592.8109719518197, -3.7288252684085858e-06, 0.04501712768843734
35.0, 255657.25253742776, 0.008695509300713066, 305866.35269747046, 595.6940908738519, -1.0627568172474572e-05, 0.051993957085346494
40.0, 255657.25253841787, 0.008503368134458936, 305603.660744944, 599.0685182713279, -1.3326001558527166e-05, 0.05890723064314249
50.0, 255657.25254532043, 0.008182688555515811, 304990.7895000506, 607.2008582414085, -1.6573842769323453e-05, 0.07168607130020081
60.0, 255657.25253711932, 0.007549188620603265, 304262.570595899, 617.0091236859278, -3.13295544263126e-07, 0.08321765794643013
70.0, 255657.2525361366, 0.006794169362820178, 303420.7972715078, 628.2726043811365, -2.021703768567516e-06, 0.0934284401328709
80.0, 255657.25254263345, 0.006367608254281349, 302467.51647784247, 640.7582219693539, 3.1405880376373755e-06, 0.10232125514862545
90.0, 255657.25253334668, 0.005862149744645894, 301405.0167591375, 654.2289352226101, 8.763646013390876e-07, 0.10955252723820531
100.0, 255657.2525326634, 0.004864463521842669, 300235.81495113845, 668.4508185848267, 9.503586460159348e-07, 0.11519315513265145
110.0, 255657.25253801793, 0.004054678189563598, 298962.6416840674, 683.1984172957326, 7.477733027814061e-06, 0.11995875091502406
130.0, 255657.25253301725, 0.0021481482592687995, 296116.27931244293, 713.4337439057607, -4.457172831355198e-06, 0.12392767668480235
150.0, 255657.25253029086, 0.0007327620479189907, 292891.44872690225, 743.4201291029719, -6.821298194276935e-07, 0.12143064665800497
300.0, 255657.25253221786, 0.005540172783372178, 259655.74922790533, 1017.5439195340984, -3.953379042050844e-06, 0.03094197555602739
600.0, 255657.2525599645, 0.0029557691788684964, 181009.33596938313, 648.1560790273595, 1.4551750299599804e-05, 0.0019392086615342792
900.0, 255657.2525587828, 0.005447150550932747, 122366.81315495132, 332.5374155520117, 1.0800720213788693e-05, 0.001939932394407816
1200.0, 255657.2525280356, 0.007318618628235321, 85501.7448622785, 237.47610454186614, 1.0245580479366353e-05, 0.0018925021719484745
1500.0, 255657.25249362676, 0.008941364336379848, 62410.75677990177, 348.82285490213974, -3.55623381316836e-06, 0.001879671205007689
1800.0, 255657.25250322124, 0.010437411941972124, 47386.570616647834, 398.2758124163008, 1.8820654866557377e-05, 0.0018161683036441575
2100.0, 255657.252496008, 0.011880124292267777, 37176.07923534766, 410.92781256485216, -1.2811132952574138e-05, 0.0017740807036040799
2400.0, 255657.25249415403, 0.013286981435011416, 29956.21089952477, 406.23827067446956, -1.6219282481145353e-05, 0.001747493854015227
2700.0, 255657.25249448273, 0.014588102598376921, 24673.93951810803, 393.6492872621971, 2.683153721520973e-06, 0.0017884596322333252
3000.0, 255657.2524782588, 0.0158249257124115, 20695.966888548413, 377.7741039531704, -1.470421674494243e-05, 0.0017515823729129015
4000.0, 255657.2524942616, 0.01956946754597181, 12702.917116327766, 322.8952194878194, -4.270118315718965e-06, 0.0016205038157514693
5500.0, 255657.25249503343, 0.024316356677881595, 7336.851226233881, 258.30758286014753, 7.571090963910558e-06, 0.0015406452380615332
7000.0, 255657.25251132797, 0.028233152250637616, 4827.211102267317, 213.58199646767798, 1.4178681322856047e-06, 0.0014326379000194616
8500.0, 255657.25250232907, 0.031577719016428044, 3443.7233340013154, 181.66106868287278, 1.4422769063520792e-05, 0.0013313213451882542
10000.0, 255657.25249898236, 0.034360859690841544, 2595.735447644321, 157.93434060375404, -4.7779529083531735e-06, 0.001238368441841086
