# nr_ka = 512
# fs_points = 32
# t_diff = 6.8e-14 s
# back_L = 1e-09 m
# t_end = 2e-12 s
# dt0fact = 10
# err_frac = 1e-11
# nuss FS = True
# bs_type = 1 (default 1)
# Time taken 20057 s
# Errors are absolute
# Field in Tesla, rest in SI for conductivity so 1/Ohm/m

B Sbb dSbb Saa dSaa Sab dSab
0, 255657.2525055311, 1.3617647068025348e-06, 3179.1959840999752, 0.11783622536379469, -1.3237683016822228e-11, 1.650036463432692e-10
5, 255657.25250466485, 2.042919751424317e-06, 3177.15260163313, 0.8712842627000412, -5.736046601832787e-10, 5.583056142033696e-08
10, 255657.2525049511, 1.938065122131082e-06, 3173.0420185049475, 1.8542866243763434, 8.374418836637802e-10, 1.098796700196415e-07
15, 255657.25250538497, 1.6559889449193137e-06, 3166.880506261668, 2.827142881044521, -1.6592878496248795e-09, 1.5864675913649193e-07
20, 255657.25250648367, 1.5389595153672987e-06, 3158.6922146454403, 3.7859302614759196, -2.5382827236874336e-09, 2.0309666482506134e-07
20, 255657.25250648367, 1.5389595153672987e-06, 3158.6922146454403, 3.7859302614759196, -2.5382827236874336e-09, 2.0309666482506134e-07
25, 255657.25250535322, 1.3441075750080492e-06, 3148.5089377816294, 4.726868477185058, -2.5056679374826127e-09, 2.4219341958681457e-07
30, 255657.2525057529, 2.1124289389269463e-06, 3136.369809798241, 5.6463545348563065, 4.80565351983679e-09, 2.7097867820401607e-07
35, 255657.25250563852, 1.3567938540433698e-06, 3122.320935058224, 6.540994284863372, 2.1932289342126397e-09, 2.952036015435865e-07
40, 255657.25250567606, 1.3282639113378686e-06, 3106.414959526818, 7.407630331658602, 1.506860134929842e-09, 3.099320455443327e-07
50, 255657.25250599592, 1.5578800837276619e-06, 3069.2720733872816, 9.045584774850727, -9.998844391675933e-10, 3.1709836843142576e-07
60, 255657.2525056108, 1.6941656995643175e-06, 3025.4738818978603, 10.54049397154537, 1.337597310279615e-09, 2.9844804211006025e-07
70, 255657.25250607135, 1.3255486387469152e-06, 2975.6232633061977, 11.877492825207984, 1.2625767055478679e-09, 2.603219338993662e-07
80, 255657.25250517664, 1.3161024451980813e-06, 2920.373925345087, 13.046711740923005, 1.4576175561048523e-09, 2.1401562744654023e-07
90, 255657.2525070525, 1.3900620611792361e-06, 2860.41100413104, 14.043140707106872, 3.554601773413018e-09, 1.6429673445461128e-07
100, 255657.25250490042, 1.3148407453170775e-06, 2796.4325216847915, 14.866270947470872, 6.69785768359962e-10, 1.2043974623772003e-07
300, 255657.25250499495, 1.2907150904161095e-06, 1450.3163872639607, 10.384923264963843, 1.1187644396502177e-09, 2.573808413290447e-09
500, 255657.252505094, 1.56939621521003e-06, 741.9093161415924, 3.156432503268838, -8.38813005129484e-10, 5.034251857926942e-10
1000, 255657.25250496407, 1.686817415676911e-06, 226.64638548994918, 0.6026880008915001, 1.9984731449913083e-09, 7.023236927583186e-09
2000, 255657.25250874268, 4.6036224939838995e-06, 60.45811796736866, 0.7521911764509087, 1.2447973593668118e-08, 8.956180978554714e-08
4000, 255657.2525074876, 5.5036350077276265e-06, 15.585440687468918, 0.44160594736406317, 5.100876467548473e-08, 1.244734867277535e-07
6000, 255657.25252254534, 1.3094253027508441e-05, 7.053064614527742, 0.3029238501073023, 6.43761223294835e-08, 1.7402709593696485e-07
8000, 255657.25251400704, 1.358473534399615e-05, 4.0309018744939085, 0.2294829737814998, -1.2473626757998101e-08, 4.5743642513326365e-08
10000, 255657.25250610057, 5.319179701581876e-06, 2.6189998834756163, 0.18445224136150984, 3.338555671824481e-08, 5.873045649423527e-08
