# Relaxation time approximation results
# tau = 1.15e-14
# structE: tb=0.0625 ta=0.03575 mu=-0.0325
# conj:    tb=0.0625 ta=-0.03575 mu=0.052500000000000005
# relative err:  0.0001388369274388319
# is_nuss: 2
# units T, 1/Ohmm x3

B saa sbb sab
      0.0000000000   1.7753601218e-03   2.5061654130e-03  -9.8391336913e-20
      0.2564102564   1.7753599003e-03   2.5061653820e-03   5.9652316374e-08
      0.5128205128   1.7753592358e-03   2.5061652887e-03   1.1930462867e-07
      0.7692307692   1.7753581284e-03   2.5061651333e-03   1.7895693416e-07
      1.0256410256   1.7753565779e-03   2.5061649157e-03   2.3860922924e-07
      1.2820512821   1.7753545844e-03   2.5061646359e-03   2.9826151139e-07
      1.5384615385   1.7753521480e-03   2.5061642939e-03   3.5791377777e-07
      1.7948717949   1.7753492686e-03   2.5061638898e-03   4.1756602366e-07
      2.0512820513   1.7753459462e-03   2.5061634235e-03   4.7721824687e-07
      2.3076923077   1.7753421808e-03   2.5061628950e-03   5.3687044416e-07
      2.5641025641   1.7753379725e-03   2.5061623044e-03   5.9652261029e-07
      2.8205128205   1.7753333213e-03   2.5061616516e-03   6.5617474425e-07
      3.0769230769   1.7753282271e-03   2.5061609366e-03   7.1582684277e-07
      3.3333333333   1.7753226899e-03   2.5061601595e-03   7.7547890008e-07
      3.5897435897   1.7753167099e-03   2.5061593202e-03   8.3513091568e-07
      3.8461538462   1.7753102870e-03   2.5061584188e-03   8.9478288448e-07
      4.1025641026   1.7753034212e-03   2.5061574552e-03   9.5443480463e-07
      4.3589743590   1.7752961125e-03   2.5061564294e-03   1.0140866702e-06
      4.6153846154   1.7752883609e-03   2.5061553415e-03   1.0737384825e-06
      4.8717948718   1.7752801665e-03   2.5061541914e-03   1.1333902339e-06
      5.1282051282   1.7752715293e-03   2.5061529792e-03   1.1930419227e-06
      5.3846153846   1.7752624493e-03   2.5061517048e-03   1.2526935457e-06
      5.6410256410   1.7752529265e-03   2.5061503683e-03   1.3123450991e-06
      5.8974358974   1.7752429609e-03   2.5061489696e-03   1.3719965817e-06
      6.1538461538   1.7752325526e-03   2.5061475088e-03   1.4316479865e-06
      6.4102564103   1.7752217016e-03   2.5061459859e-03   1.4912993110e-06
      6.6666666667   1.7752104078e-03   2.5061444009e-03   1.5509505562e-06
      6.9230769231   1.7751986714e-03   2.5061427537e-03   1.6106017131e-06
      7.1794871795   1.7751864924e-03   2.5061410444e-03   1.6702527815e-06
      7.4358974359   1.7751738707e-03   2.5061392730e-03   1.7299037595e-06
      7.6923076923   1.7751608064e-03   2.5061374394e-03   1.7895546394e-06
      7.9487179487   1.7751472996e-03   2.5061355438e-03   1.8492054232e-06
      8.2051282051   1.7751333502e-03   2.5061335860e-03   1.9088561004e-06
      8.4615384615   1.7751189583e-03   2.5061315661e-03   1.9685066750e-06
      8.7179487179   1.7751041239e-03   2.5061294842e-03   2.0281571398e-06
      8.9743589744   1.7750888471e-03   2.5061273401e-03   2.0878074942e-06
      9.2307692308   1.7750731279e-03   2.5061251340e-03   2.1474577315e-06
      9.4871794872   1.7750569663e-03   2.5061228657e-03   2.2071078502e-06
      9.7435897436   1.7750403624e-03   2.5061205354e-03   2.2667578475e-06
     10.0000000000   1.7750233161e-03   2.5061181430e-03   2.3264077171e-06
     11.0000000000   1.7749526101e-03   2.5061082197e-03   2.5590409563e-06
     14.7083333333   1.7746317229e-03   2.5060631849e-03   3.4217022093e-06
     18.4166666667   1.7742185065e-03   2.5060051933e-03   4.2843238535e-06
     22.1250000000   1.7737131454e-03   2.5059342717e-03   5.1468958702e-06
     25.8333333333   1.7731158644e-03   2.5058504526e-03   6.0094082203e-06
     29.5416666667   1.7724269287e-03   2.5057537741e-03   6.8718508404e-06
     33.2500000000   1.7716466432e-03   2.5056442800e-03   7.7342136362e-06
     36.9583333333   1.7707753521e-03   2.5055220196e-03   8.5964864778e-06
     40.6666666667   1.7698134381e-03   2.5053870473e-03   9.4586592062e-06
     44.3750000000   1.7687613221e-03   2.5052394229e-03   1.0320721617e-05
     48.0833333333   1.7676194620e-03   2.5050792111e-03   1.1182663459e-05
     51.7916666667   1.7663883526e-03   2.5049064811e-03   1.2044474439e-05
     55.5000000000   1.7650685242e-03   2.5047213071e-03   1.2906144206e-05
     59.2083333333   1.7636605420e-03   2.5045237674e-03   1.3767662356e-05
     62.9166666667   1.7621650053e-03   2.5043139448e-03   1.4629018426e-05
     66.6250000000   1.7605825466e-03   2.5040919258e-03   1.5490201885e-05
     70.3333333333   1.7589138303e-03   2.5038578007e-03   1.6351202140e-05
     74.0416666667   1.7571595523e-03   2.5036116636e-03   1.7212008515e-05
     77.7500000000   1.7553204382e-03   2.5033536117e-03   1.8072610262e-05
     81.4583333333   1.7533972432e-03   2.5030837455e-03   1.8932996544e-05
     85.1666666667   1.7513907503e-03   2.5028021684e-03   1.9793156434e-05
     88.8750000000   1.7493017695e-03   2.5025089863e-03   2.0653078906e-05
     92.5833333333   1.7471311369e-03   2.5022043079e-03   2.1512752822e-05
     96.2916666667   1.7448797133e-03   2.5018882442e-03   2.2372166932e-05
    100.0000000000   1.7425483832e-03   2.5015609080e-03   2.3231309855e-05
    150.0000000000   1.7037998434e-03   2.4961068190e-03   3.4782688023e-05
    285.0000000000   1.5479533760e-03   2.4735963328e-03   6.5407328883e-05
    420.0000000000   1.3570101932e-03   2.4439850478e-03   9.4074937887e-05
    555.0000000000   1.1667633347e-03   2.4116082685e-03   1.1881214457e-04
    690.0000000000   9.9479155302e-04   2.3795321960e-03   1.3812347321e-04
