# Relaxation time approximation results
# tau = 1e-14
# structE: tb=0.0625 ta=0.0045 mu=-0.02
# conj:    tb=0.0625 ta=-0.0045 mu=0.0
# relative err:  7.078993222372947e-11
# is_nuss: False
# units T, 1/Ohmm x3

B saa sbb sab
      0.0000000000   2.0708089877e-05   2.6606768323e-03   3.8548844686e-21
      0.2564102564   2.0708086806e-05   2.6606768322e-03  -3.7678598825e-10
      0.5128205128   2.0708077593e-05   2.6606768322e-03  -7.5357170580e-10
      0.7692307692   2.0708062238e-05   2.6606768321e-03  -1.1303567362e-09
      1.0256410256   2.0708040741e-05   2.6606768320e-03  -1.5071408050e-09
      1.2820512821   2.0708013102e-05   2.6606768319e-03  -1.8839235039e-09
      1.5384615385   2.0707979322e-05   2.6606768317e-03  -2.2607045971e-09
      1.7948717949   2.0707939400e-05   2.6606768315e-03  -2.6374837188e-09
      2.0512820513   2.0707893336e-05   2.6606768313e-03  -3.0142604975e-09
      2.3076923077   2.0707841130e-05   2.6606768310e-03  -3.3910346663e-09
      2.5641025641   2.0707782783e-05   2.6606768308e-03  -3.7678058365e-09
      2.8205128205   2.0707718295e-05   2.6606768304e-03  -4.1445737386e-09
      3.0769230769   2.0707647665e-05   2.6606768301e-03  -4.5213380494e-09
      3.3333333333   2.0707570894e-05   2.6606768297e-03  -4.8980983554e-09
      3.5897435897   2.0707487982e-05   2.6606768293e-03  -5.2748543796e-09
      3.8461538462   2.0707398930e-05   2.6606768289e-03  -5.6516057866e-09
      4.1025641026   2.0707303736e-05   2.6606768284e-03  -6.0283522840e-09
      4.3589743590   2.0707202402e-05   2.6606768279e-03  -6.4050934827e-09
      4.6153846154   2.0707094928e-05   2.6606768274e-03  -6.7818290741e-09
      4.8717948718   2.0706981313e-05   2.6606768268e-03  -7.1585587469e-09
      5.1282051282   2.0706861558e-05   2.6606768263e-03  -7.5352821677e-09
      5.3846153846   2.0706735664e-05   2.6606768256e-03  -7.9119989936e-09
      5.6410256410   2.0706603630e-05   2.6606768250e-03  -8.2887088827e-09
      5.8974358974   2.0706465457e-05   2.6606768243e-03  -8.6654115368e-09
      6.1538461538   2.0706321145e-05   2.6606768236e-03  -9.0421066030e-09
      6.4102564103   2.0706170693e-05   2.6606768229e-03  -9.4187937491e-09
      6.6666666667   2.0706014104e-05   2.6606768221e-03  -9.7954726863e-09
      6.9230769231   2.0705851376e-05   2.6606768213e-03  -1.0172143046e-08
      7.1794871795   2.0705682510e-05   2.6606768205e-03  -1.0548804504e-08
      7.4358974359   2.0705507507e-05   2.6606768196e-03  -1.0925456750e-08
      7.6923076923   2.0705326366e-05   2.6606768188e-03  -1.1302099412e-08
      7.9487179487   2.0705139088e-05   2.6606768178e-03  -1.1678732212e-08
      8.2051282051   2.0704945673e-05   2.6606768169e-03  -1.2055354817e-08
      8.4615384615   2.0704746122e-05   2.6606768159e-03  -1.2431966856e-08
      8.7179487179   2.0704540435e-05   2.6606768149e-03  -1.2808568052e-08
      8.9743589744   2.0704328612e-05   2.6606768139e-03  -1.3185158031e-08
      9.2307692308   2.0704110655e-05   2.6606768128e-03  -1.3561736470e-08
      9.4871794872   2.0703886562e-05   2.6606768117e-03  -1.3938303040e-08
      9.7435897436   2.0703656335e-05   2.6606768106e-03  -1.4314857461e-08
     10.0000000000   2.0703419973e-05   2.6606768095e-03  -1.4691399356e-08
     11.0000000000   2.0702439561e-05   2.6606768047e-03  -1.6159786932e-08
     14.7083333333   2.0697989888e-05   2.6606767830e-03  -2.1603028171e-08
     18.4166666667   2.0692259338e-05   2.6606767550e-03  -2.7042321399e-08
     22.1250000000   2.0685250039e-05   2.6606767208e-03  -3.2476675640e-08
     25.8333333333   2.0676964594e-05   2.6606766804e-03  -3.7905102916e-08
     29.5416666667   2.0667406076e-05   2.6606766338e-03  -4.3326618793e-08
     33.2500000000   2.0656578025e-05   2.6606765810e-03  -4.8740243011e-08
     36.9583333333   2.0644484446e-05   2.6606765220e-03  -5.4144999944e-08
     40.6666666667   2.0631129804e-05   2.6606764569e-03  -5.9539919382e-08
     44.3750000000   2.0616519020e-05   2.6606763858e-03  -6.4924036913e-08
     48.0833333333   2.0600657469e-05   2.6606763085e-03  -7.0296394566e-08
     51.7916666667   2.0583550969e-05   2.6606762253e-03  -7.5656041416e-08
     55.5000000000   2.0565205785e-05   2.6606761360e-03  -8.1002033941e-08
     59.2083333333   2.0545628614e-05   2.6606760408e-03  -8.6333436832e-08
     62.9166666667   2.0524826584e-05   2.6606759397e-03  -9.1649323243e-08
     66.6250000000   2.0502807248e-05   2.6606758327e-03  -9.6948775583e-08
     70.3333333333   2.0479578574e-05   2.6606757199e-03  -1.0223088567e-07
     74.0416666667   2.0455148939e-05   2.6606756013e-03  -1.0749475568e-07
     77.7500000000   2.0429527126e-05   2.6606754770e-03  -1.1273949821e-07
     81.4583333333   2.0402722308e-05   2.6606753470e-03  -1.1796423700e-07
     85.1666666667   2.0374744046e-05   2.6606752115e-03  -1.2316810730e-07
     88.8750000000   2.0345602280e-05   2.6606750703e-03  -1.2835025631e-07
     92.5833333333   2.0315307319e-05   2.6606749237e-03  -1.3350984365e-07
     96.2916666667   2.0283869830e-05   2.6606747717e-03  -1.3864604177e-07
    100.0000000000   2.0251300836e-05   2.6606746143e-03  -1.4375803627e-07
    150.0000000000   1.9707900628e-05   2.6606720021e-03  -2.0994023579e-07
    285.0000000000   1.7501696358e-05   2.6606615928e-03  -3.5481274842e-07
    420.0000000000   1.4814115158e-05   2.6606491405e-03  -4.4341782778e-07
    555.0000000000   1.2219195778e-05   2.6606372208e-03  -4.8415168157e-07
    690.0000000000   9.9857206029e-06   2.6606269949e-03  -4.9262144363e-07
    825.0000000000   8.1688114435e-06   2.6606186843e-03  -4.8240440688e-07
    960.0000000000   6.7267607069e-06   2.6606120885e-03  -4.6267955055e-07
   1095.0000000000   5.5905764968e-06   2.6606068901e-03  -4.3892575678e-07
   1230.0000000000   4.6936400896e-06   2.6606027848e-03  -4.1417592798e-07
   1365.0000000000   3.9808050687e-06   2.6605995209e-03  -3.9000610777e-07
   1500.0000000000   3.4091751930e-06   2.6605969026e-03  -3.6716969118e-07
   2000.0000000000   2.0665244497e-06   2.6605907490e-03  -2.9700784084e-07
   3000.0000000000   9.7237265634e-07   2.6605857301e-03  -2.0977462015e-07
   4000.0000000000   5.5843356317e-07   2.6605838303e-03  -1.6067356418e-07
   5000.0000000000   3.6090164985e-07   2.6605829235e-03  -1.2981541974e-07
   6000.0000000000   2.5196803517e-07   2.6605824234e-03  -1.0876630311e-07
   7000.0000000000   1.8571883932e-07   2.6605821192e-03  -9.3534190936e-08
   8000.0000000000   1.4249035388e-07   2.6605819207e-03  -8.2017120980e-08
   9000.0000000000   1.1274759644e-07   2.6605817841e-03  -7.3010984020e-08
  10000.0000000000   9.1419884598e-08   2.6605816862e-03  -6.5778891037e-08
